location,week,new_cases,stringency_index,total_deaths,population,total_tests
India,2020-12-14,171460.0,68.98,145810.0,1380004385.0,161198195.0
India,2020-12-21,152311.0,68.98,147901.0,1380004385.0,168102657.0
India,2020-12-28,132598.0,68.98,149649.0,1380004385.0,174899783.0
India,2021-01-04,126126.0,68.98,151160.0,1380004385.0,181096622.0
India,2021-01-11,105178.0,68.98,152419.0,1380004385.0,186544868.0
India,2021-01-18,95963.0,68.98,153470.0,1380004385.0,191766871.0
India,2021-01-25,89874.0,68.98,154392.0,1380004385.0,196588372.0
India,2021-02-01,80584.0,61.57,155080.0,1380004385.0,201368378.0
India,2021-02-08,78395.0,61.57,155732.0,1380004385.0,206230512.0
India,2021-02-15,89261.0,61.57,156385.0,1380004385.0,210931530.0
India,2021-02-22,106391.0,63.43,157157.0,1380004385.0,216231106.0
India,2021-03-01,117157.0,63.43,157853.0,1380004385.0,221430507.0
India,2021-03-08,155941.0,63.43,158725.0,1380004385.0,226703641.0
India,2021-03-15,260742.0,57.87,159967.0,1380004385.0,232431517.0
India,2021-03-22,393563.0,57.87,161843.0,1380004385.0,240950842.0
India,2021-03-29,549423.0,74.54,165101.0,1380004385.0,248125908.0
India,2021-04-05,938650.0,69.91,170179.0,1380004385.0,256626850.0
India,2021-04-12,1534088.0,69.91,178769.0,1380004385.0,266538416.0
India,2021-04-19,2251358.0,73.61,195123.0,1380004385.0,277918810.0
India,2021-04-26,2612354.0,73.61,218959.0,1380004385.0,290142339.0
India,2021-05-03,2737058.0,73.61,246116.0,1380004385.0,302275471.0
India,2021-05-10,329942.0,73.61,249992.0,1380004385.0,303750077.0
Indonesia,2020-03-16,397.0,45.37,48.0,273523621.0,2409.0
Indonesia,2020-03-23,771.0,50.93,114.0,273523621.0,6266.0
Indonesia,2020-03-30,988.0,50.93,198.0,273523621.0,7986.0
Indonesia,2020-04-06,1968.0,71.76,373.0,273523621.0,27075.0
Indonesia,2020-04-13,2334.0,71.76,582.0,273523621.0,42219.0
Indonesia,2020-04-20,2307.0,80.09,743.0,273523621.0,56974.0
Indonesia,2020-04-27,2310.0,80.09,845.0,273523621.0,83012.0
Indonesia,2020-05-04,2840.0,74.54,973.0,273523621.0,113452.0
Indonesia,2020-05-11,3482.0,74.54,1148.0,273523621.0,140479.0
Indonesia,2020-05-18,4757.0,74.54,1372.0,273523621.0,179864.0
Indonesia,2020-05-25,4202.0,71.76,1613.0,273523621.0,223624.0
Indonesia,2020-06-01,4713.0,71.76,1851.0,273523621.0,269146.0
Indonesia,2020-06-08,7091.0,68.06,2134.0,273523621.0,313275.0
Indonesia,2020-06-15,7614.0,68.06,2465.0,273523621.0,383105.0
Indonesia,2020-06-22,8119.0,68.06,2754.0,273523621.0,456636.0
Indonesia,2020-06-29,9739.0,68.06,3171.0,273523621.0,529669.0
Indonesia,2020-07-06,11950.0,62.5,3606.0,273523621.0,621087.0
Indonesia,2020-07-13,10822.0,62.5,4143.0,273523621.0,707238.0
Indonesia,2020-07-20,12257.0,62.5,4781.0,273523621.0,796950.0
Indonesia,2020-07-27,12677.0,62.5,5236.0,273523621.0,882352.0
Indonesia,2020-08-03,13941.0,62.5,5723.0,273523621.0,972594.0
Indonesia,2020-08-10,14153.0,62.5,6150.0,273523621.0,1061721.0
Indonesia,2020-08-17,13986.0,59.72,6680.0,273523621.0,1096294.0
Indonesia,2020-08-24,18518.0,59.72,7343.0,273523621.0,1271301.0
Indonesia,2020-08-31,22056.0,59.72,8025.0,273523621.0,1401513.0
Indonesia,2020-09-07,24273.0,59.72,8723.0,273523621.0,1523214.0
Indonesia,2020-09-14,26294.0,68.98,9553.0,273523621.0,1698202.0
Indonesia,2020-09-21,30537.0,72.69,10386.0,273523621.0,1907226.0
Indonesia,2020-09-28,28285.0,72.69,11151.0,273523621.0,2096584.0
Indonesia,2020-10-05,29951.0,72.69,11844.0,273523621.0,2305532.0
Indonesia,2020-10-12,28418.0,50.46,12511.0,273523621.0,2528319.0
Indonesia,2020-10-19,27845.0,50.46,13299.0,273523621.0,2711239.0
Indonesia,2020-10-26,23072.0,50.46,13943.0,273523621.0,2899414.0
Indonesia,2020-11-02,24932.0,50.46,14614.0,273523621.0,3080718.0
Indonesia,2020-11-09,29397.0,50.46,15211.0,273523621.0,3288194.0
Indonesia,2020-11-16,30555.0,64.35,15884.0,273523621.0,3553142.0
Indonesia,2020-11-23,36598.0,64.35,16815.0,273523621.0,3797881.0
Indonesia,2020-11-30,41530.0,64.35,17740.0,273523621.0,3907273.0
Indonesia,2020-12-07,42024.0,58.8,18819.0,273523621.0,4143604.0
Indonesia,2020-12-14,47110.0,58.8,19880.0,273523621.0,4507874.0
Indonesia,2020-12-21,48435.0,64.35,21237.0,273523621.0,4732231.0
Indonesia,2020-12-28,51985.0,64.35,22734.0,273523621.0,4992303.0
Indonesia,2021-01-04,62676.0,64.35,24129.0,273523621.0,5264664.0
Indonesia,2021-01-11,79903.0,64.35,25987.0,273523621.0,5555428.0
Indonesia,2021-01-18,81333.0,64.35,27835.0,273523621.0,5848960.0
Indonesia,2021-01-25,89052.0,64.35,29998.0,273523621.0,6158452.0
Indonesia,2021-02-01,79523.0,64.35,31556.0,273523621.0,6366581.0
Indonesia,2021-02-08,59631.0,65.28,33183.0,273523621.0,6676123.0
Indonesia,2021-02-15,61185.0,65.28,34489.0,273523621.0,6900519.0
Indonesia,2021-02-22,55981.0,65.28,36166.0,273523621.0,7194252.0
Indonesia,2021-03-01,45028.0,68.98,37266.0,273523621.0,7423376.0
Indonesia,2021-03-15,40729.0,68.98,39550.0,273523621.0,7781193.0
Indonesia,2021-03-22,35901.0,68.98,40449.0,273523621.0,8357821.0
Indonesia,2021-03-29,38170.0,68.98,41669.0,273523621.0,8656962.0
Indonesia,2021-04-05,32740.0,68.98,42530.0,273523621.0,8975583.0
Indonesia,2021-04-12,37353.0,68.98,43424.0,273523621.0,9280005.0
Indonesia,2021-04-19,36846.0,68.98,44594.0,273523621.0,9584455.0
Indonesia,2021-04-26,36080.0,68.98,45796.0,273523621.0,9895532.0
Iran,2020-03-30,19917.0,59.26,3603.0,83992953.0,189790.0
Iran,2020-04-06,13460.0,59.26,4474.0,83992953.0,263388.0
Iran,2020-04-13,10525.0,53.7,5118.0,83992953.0,341662.0
Iran,2020-04-20,8270.0,53.7,5710.0,83992953.0,421313.0
Iran,2020-04-27,6943.0,53.7,6203.0,83992953.0,496273.0
Iran,2020-05-04,10179.0,53.7,6640.0,83992953.0,586699.0
Iran,2020-05-11,12595.0,50.93,6988.0,83992953.0,686935.0
Iran,2020-05-18,15503.0,47.22,7417.0,83992953.0,800519.0
Iran,2020-05-25,15765.0,47.22,7797.0,83992953.0,935894.0
Iran,2020-06-01,20323.0,44.44,8281.0,83992953.0,1084857.0
Iran,2020-06-08,15638.0,44.44,8837.0,83992953.0,1244074.0
Iran,2020-06-15,17525.0,44.44,9623.0,83992953.0,1422407.0
Iran,2020-06-22,17717.0,41.67,10508.0,83992953.0,1610869.0
Iran,2020-06-29,17769.0,41.67,11571.0,83992953.0,1794727.0
Iran,2020-07-06,16865.0,52.31,12829.0,83992953.0,1972207.0
Iran,2020-07-13,16485.0,58.8,14188.0,83992953.0,2148999.0
Iran,2020-07-20,17384.0,58.8,15700.0,83992953.0,2278384.0
Iran,2020-07-27,18265.0,61.57,17190.0,83992953.0,2508418.0
Iran,2020-08-03,17275.0,61.57,18427.0,83992953.0,2686498.0
Iran,2020-08-10,16491.0,60.19,19639.0,83992953.0,2861825.0
Iran,2020-08-17,15702.0,60.19,20643.0,83992953.0,3036711.0
Iran,2020-08-24,14665.0,60.19,21462.0,83992953.0,3207269.0
Iran,2020-08-31,13088.0,60.19,22293.0,83992953.0,3355152.0
Iran,2020-09-07,15371.0,60.19,23157.0,83992953.0,3559565.0
Iran,2020-09-14,20111.0,60.19,24301.0,83992953.0,3719210.0
Iran,2020-09-21,24308.0,54.63,25589.0,83992953.0,3879640.0
Iran,2020-09-28,25324.0,57.41,26957.0,83992953.0,4067861.0
Iran,2020-10-05,28303.0,69.44,28544.0,83992953.0,4312514.0
Iran,2020-10-12,30305.0,69.44,30375.0,83992953.0,4511154.0
Iran,2020-10-19,38516.0,58.8,32616.0,83992953.0,4658727.0
Iran,2020-10-26,51595.0,70.83,35298.0,83992953.0,4965326.0
Iran,2020-11-02,61995.0,68.06,38291.0,83992953.0,5224252.0
Iran,2020-11-09,79582.0,68.06,41493.0,83992953.0,5505088.0
Iran,2020-11-16,92293.0,69.91,44802.0,83992953.0,5747325.0
Iran,2020-11-23,94388.0,72.69,47874.0,83992953.0,6038556.0
Iran,2020-11-30,91798.0,72.69,50310.0,83992953.0,6387019.0
Iran,2020-12-07,67722.0,72.69,52196.0,83992953.0,6657974.0
Iran,2020-12-14,50115.0,72.69,53625.0,83992953.0,7046447.0
Iran,2020-12-21,42081.0,72.69,54693.0,83992953.0,7407400.0
Iran,2020-12-28,42969.0,72.69,55540.0,83992953.0,7777488.0
Iran,2021-01-04,42972.0,72.69,56171.0,83992953.0,7993502.0
Iran,2021-01-11,44005.0,78.24,56803.0,83992953.0,8527307.0
Iran,2021-01-18,42566.0,78.24,57383.0,83992953.0,8905093.0
Iran,2021-01-25,45022.0,80.09,57959.0,83992953.0,9285288.0
Iran,2021-02-01,48436.0,80.09,58469.0,83992953.0,9667260.0
Iran,2021-02-08,51828.0,80.09,58945.0,83992953.0,10048871.0
Iran,2021-02-15,55749.0,80.09,59483.0,83992953.0,10444695.0
Iran,2021-02-22,57157.0,80.09,60073.0,83992953.0,10734379.0
Iran,2021-03-01,58523.0,80.09,60687.0,83992953.0,11212921.0
Iran,2021-03-08,57261.0,80.09,61230.0,83992953.0,11402162.0
Iran,2021-03-15,54112.0,80.09,61797.0,83992953.0,11844528.0
Iran,2021-03-22,54609.0,81.48,62397.0,83992953.0,12618420.0
Iran,2021-03-29,76400.0,81.48,63160.0,83992953.0,13111118.0
Iran,2021-04-05,138067.0,81.48,64490.0,83992953.0,13331229.0
Iran,2021-04-12,166948.0,81.48,66732.0,83992953.0,13964570.0
Iran,2021-04-19,159115.0,81.48,69574.0,83992953.0,14854140.0
Iran,2021-04-26,138651.0,81.48,72484.0,83992953.0,15693870.0
Iran,2021-05-03,119956.0,81.48,74910.0,83992953.0,16789338.0
Iran,2021-05-10,18408.0,81.48,75261.0,83992953.0,17206735.0
Iraq,2020-04-06,391.0,96.3,76.0,40222503.0,35415.0
Iraq,2020-04-13,187.0,96.3,82.0,40222503.0,56147.0
Iraq,2020-04-20,281.0,96.3,87.0,40222503.0,71471.0
Iraq,2020-04-27,476.0,85.19,97.0,40222503.0,98253.0
Iraq,2020-05-04,471.0,85.19,109.0,40222503.0,127153.0
Iraq,2020-05-11,637.0,82.41,123.0,40222503.0,149701.0
Iraq,2020-05-18,1065.0,82.41,160.0,40222503.0,163609.0
Iraq,2020-05-25,1970.0,92.59,205.0,40222503.0,227756.0
Iraq,2020-06-01,5927.0,92.59,346.0,40222503.0,303053.0
Iraq,2020-06-08,7843.0,92.59,607.0,40222503.0,369870.0
Iraq,2020-06-15,10659.0,92.59,1100.0,40222503.0,445241.0
Iraq,2020-06-22,14534.0,92.59,1756.0,40222503.0,520948.0
Iraq,2020-06-29,15077.0,92.59,2473.0,40222503.0,601088.0
Iraq,2020-07-06,17027.0,92.59,3150.0,40222503.0,682632.0
Iraq,2020-07-13,15024.0,92.59,3781.0,40222503.0,793024.0
